406.52570415,154.09123128,841.76519751
408.66196048,170.57846986,853.29119466
355.19540509,224.98501734,805.80372363
389.23022036,228.13177941,785.61399170
392.89729647,213.71586860,784.02878811
387.35258348,246.70428364,808.88996709
399.06117549,240.10073457,808.01458753
409.13753174,227.81589240,806.29595273
381.47487415,244.75702350,795.93336533
389.14664035,240.58529596,820.02762154
376.53348572,171.86810965,833.07437354
375.34310122,176.39943287,846.32632836
384.15850332,186.71209046,864.37882305
398.39608303,239.08051134,789.47639459
369.39026353,215.07113980,786.08080354
379.13877745,207.53132984,784.53128976
361.27511411,207.08232789,785.85399807
357.79470252,193.67879109,784.83999148
371.13122043,182.77321142,782.64755603
383.18783294,165.62973132,779.45557918
405.33361567,172.11928275,778.27048997
426.18993919,179.27550551,790.66469425
381.53450159,196.62823079,783.00506120
395.87719285,198.34206434,781.92868592
413.16156545,189.82596453,779.82230580
375.59069128,181.32487649,815.74739647
371.96276783,193.44565674,817.15349187
357.53245963,196.24567443,811.27579094
375.79434721,193.89268799,831.39221707
376.94189414,241.90077204,823.16994860
365.62197155,240.79316282,811.11230138
371.40677347,243.47488040,814.30844145
363.35205023,239.49664935,805.16163982
363.60018946,237.53700361,796.93926174
366.45053901,204.98284698,815.54401501
353.64062785,182.43556987,792.47836637
389.59357084,208.12606743,822.28723755
398.71062240,217.11465732,817.79560568
398.22053818,205.87832185,832.14673220
416.56110197,192.06347077,832.02656963
406.37780260,203.64316773,846.51253086
394.01640538,204.55809024,862.12610065
367.29301299,241.57631718,801.10259687
362.84694162,176.35701908,804.24129129
355.65771219,185.91261390,806.47829343
394.71957407,163.71942411,818.55006234
400.66433675,158.42266088,809.72372443
411.95075742,155.29829490,800.23360643
421.26056557,165.95047275,796.12513126
417.98004966,180.12493770,805.47202174
412.23813034,180.41442657,821.15358977
423.71955787,167.67839586,782.34000891
359.81981300,234.55038764,808.79688234
357.61271548,229.26891116,808.77976498
359.65594804,222.55916022,812.45657982
356.22998252,229.89959825,802.84655008
358.41054619,232.43198102,796.99335113
354.05745583,225.06281753,800.68509373
353.49432730,218.03392944,803.78957864
352.40952067,206.54906982,804.55445439
355.83175277,226.88227916,794.31832495
351.73356651,213.92377538,797.56103642
353.36123919,214.82314192,790.47357656
363.32569499,216.42801473,814.55608833
368.05521971,211.65756008,817.30925403
374.50987311,213.95214919,820.65461290
361.75299042,209.55745858,812.50130242
360.26388201,202.60647429,812.41407958
364.82647091,196.47956347,814.50693056
361.98542848,190.08008207,811.52309257
354.76529699,201.89360927,808.66868956
352.33956917,194.75541955,805.21832881
377.04031126,176.91818940,826.53151294
376.03828461,185.98816178,827.10570396
384.76188575,238.62175311,826.24098736
407.61780596,199.62675873,828.52334515
408.55051463,192.68672756,816.85174569
356.47273597,207.97980537,809.08755763
354.16858920,212.41383686,805.51633160
425.07942790,209.45865586,789.45841825
369.77077556,239.70381661,793.31805134
377.33224270,170.52579377,841.04875626
384.32188112,168.26910797,844.38129444
394.03832324,163.86716205,845.77305739
398.44933621,166.09735006,855.93079383
400.61863605,181.10098124,865.00651032
391.16861712,173.27222386,863.24562704
380.84272883,171.72599167,850.56334741
377.75202189,181.14877525,856.83687422
383.54688273,172.63836815,859.21729704
377.26186958,192.94305265,855.99671550
379.07929040,202.73028165,847.04814544
406.10014968,236.77859553,798.62640369
380.07889987,210.77993746,821.98399055
386.04074767,213.83711837,821.89621103
387.83092598,220.93186268,820.80212283
393.04229598,214.22076922,820.88553723
398.75465865,210.36751592,819.37448843
408.88825475,211.01971054,813.57668857
383.85039004,205.38553186,822.70065826
388.82892225,204.42976585,831.37478004
381.55767897,196.59325249,824.13739823
380.40702980,201.05410536,832.77331353
375.41603936,198.46949527,839.32335885
403.08355853,212.58904104,816.31480987
404.97679547,221.43451175,812.25785361
404.95064754,206.87317964,816.34812437
412.19758429,201.61187356,811.51753363
406.65006148,199.72891259,816.04122378
406.26870163,195.75173105,822.56113627
412.23612737,189.58295017,824.52319911
416.08465779,182.52468709,830.13469094
416.29823321,184.33904228,843.22923381
413.17916854,173.64406952,827.36978576
415.35724072,176.25599712,836.85150794
409.46910754,169.18616567,842.71721942
409.30830177,171.45836577,819.34299825
413.32274980,175.36123910,812.27203374
416.42250514,169.08411606,804.75099694
413.29897833,185.08158979,812.52875137
418.70465548,189.50364120,805.64326564
427.82458064,192.96876026,795.36209833
423.61591667,185.25025912,798.94122935
422.22871875,175.51896471,798.10313958
412.15137310,165.01300374,825.48068259
412.92329812,154.88664903,831.48951893
395.24391176,205.01132080,821.70344571
400.12506063,201.52279842,826.56904673
384.24076036,206.20373409,838.14207981
412.88357229,177.24185786,847.77365828
411.34595439,179.78919581,858.43501686
375.17005985,220.48798675,820.98994198
380.23733273,225.23420934,822.36982813
381.38750190,230.22650800,827.47342693
400.57844471,186.30263210,780.28718426
393.59142045,176.36269323,779.89910541
395.97559092,163.81273406,778.02034137
408.59657176,159.38338499,776.36733870
383.09827241,176.32656300,780.62133257
372.11496458,170.93599857,780.96644148
373.32732935,156.81343535,784.83533900
351.38565695,200.70133675,803.53954970
350.97053214,204.68581271,798.48238871
351.40951166,200.84726450,792.38804399
352.19198848,194.13928040,789.84391929
351.71795531,188.75782391,794.30268978
353.23012162,183.61291460,799.57621811
355.85352599,177.24566363,797.56740016
357.17482442,175.32221399,789.40482377
358.48469408,183.50912218,784.00158207
363.44417580,167.25431729,786.05229620
368.37705591,162.57538916,795.60897236
354.04838960,187.60964429,787.52741621
351.49880316,189.98860355,800.58016464
355.04215655,199.28586531,786.31469825
362.77348012,199.50702137,785.20536776
366.82765740,191.02756414,784.06754065
375.68040616,190.19393265,783.01416684
391.92403951,226.51867007,819.29508973
391.55896880,233.52136267,819.54665201
394.74064973,238.34411324,814.79087570
397.20696737,223.20933541,816.99115068
401.49918552,226.69310161,812.91538258
400.67273272,233.83082747,811.01057774
404.14551049,236.05529842,805.44305361
401.31264641,240.83866620,801.33302163
395.87544214,244.10727409,803.58230795
393.63973800,243.80821383,809.84596354
389.18847174,244.40120873,814.86909897
383.81523273,244.33947490,819.02664190
401.97079869,239.91136778,795.19493243
404.37643602,236.26030272,790.29362754
398.55305365,229.98439535,784.65314865
405.51441061,220.16004201,783.36397546
417.85609601,221.68887380,790.55964528
396.09663654,242.71976356,794.55676755
392.04156325,241.02027550,789.62042956
393.50223221,234.92933582,785.90387484
387.89843174,243.91664832,793.32248477
408.75833565,233.76858469,793.70254976
413.40411300,227.83982452,792.20561239
417.68773985,223.32251953,801.11445170
410.18950663,231.38362600,800.04551802
423.27408391,215.32948435,798.21257554
426.44218239,204.83540047,799.40182065
412.44724181,224.18753650,785.29723716
416.49391541,213.69933809,782.58998722
416.80833445,201.50498201,780.48502089
426.44674997,192.01735694,781.90714839
421.56432097,180.22061233,778.25421842
366.96351822,236.69093211,820.41723553
367.59934651,230.14585765,821.68694278
371.24739730,241.15678807,819.99245133
355.24616817,222.06468064,791.03282232
359.95346597,223.84593259,787.96824435
364.83938387,219.92958934,786.70660524
371.09477301,221.17287755,786.45175433
372.78944165,227.44262592,786.87255773
379.50613490,226.25447386,786.38312849
385.33488287,223.42423822,785.64946832
385.77947496,216.18618795,784.95932967
392.19926031,221.38214106,784.73823656
387.30959176,207.84903292,783.83258728
383.72160357,231.09280503,786.35942216
362.99840468,213.63450055,786.34010510
367.46681699,208.62697438,785.77485986
398.56165075,218.31303539,783.91724281
399.63184011,210.96589457,783.21393750
400.70034168,203.81161277,782.33360755
404.82427704,195.18018493,781.10467695
394.03552632,206.63225884,783.12540325
390.05785731,201.58831849,782.75291637
389.55213909,193.88690052,781.99609214
383.75920720,202.50421117,783.47175213
377.29710806,201.76233177,784.03084064
380.89115249,236.64558965,787.26973731
380.26835562,241.82743123,790.74141778
373.06910564,206.12829297,784.90007984
374.34755074,211.84961676,785.32861011
380.02600287,213.94323418,785.18307788
406.69681629,201.55545428,781.77928860
411.73387498,196.49980921,780.76436455
418.45201798,195.06122466,779.64527821
424.05656208,199.44698508,781.34306558
420.04266464,187.61385249,778.61726334
413.94232709,182.42857210,778.83503137
415.07380907,172.28384814,777.36140452
428.20260878,196.95382428,788.18420908
422.29207043,206.73113661,782.63109587
426.09742826,184.94202517,781.46797413
428.17046973,188.34310048,788.92065236
426.06064839,178.46158229,783.72866352
425.10522851,172.29468132,788.01877949
423.25933418,165.02914310,789.24535938
419.94952981,159.36049416,792.86976873
414.67991723,153.05294143,792.78989172
407.88216151,149.26419417,783.70072240
404.86039221,148.21252250,794.44363069
392.77841634,145.97017274,790.51042099
416.78264186,160.86278932,799.78676480
411.09836147,160.54864048,805.85015630
383.83778817,149.80120144,781.55597347
421.46670290,161.02353368,783.69814016
416.44166106,157.71528249,778.49351754
418.52277263,164.82507234,777.09484847
411.01129106,166.13564721,776.93116919
403.75628028,165.03050153,777.44619951
400.07490022,157.05555909,776.79808324
391.98233950,156.17406936,777.51804739
411.75723857,205.00028207,781.63491765
405.60659393,155.38369533,804.72747727
411.47436396,210.34353495,782.05988949
410.79846601,216.79867236,782.72084557
416.39161053,207.88893888,781.27927124
405.50536992,213.91917031,783.05690881
416.00608603,219.17758283,784.63799589
421.31500233,215.05826164,787.54152271
423.40006002,174.14193706,779.47613857
407.85603935,185.37909677,779.70455864
403.04364764,179.50159419,779.33624022
394.25585351,188.89837328,781.18963824
392.74739299,182.48155297,780.70221469
398.86836044,192.48666115,781.09600518
388.58137996,178.44922711,780.43837865
388.93659510,171.16915947,779.54414011
384.66842864,182.10292599,781.16384375
377.60570660,181.08237430,781.83380696
381.06113209,187.59974725,782.12893520
409.50867903,177.40650187,778.62061620
377.29428604,174.95555241,781.11554250
378.04444939,168.86445249,780.33233874
372.86253889,163.39299783,780.35794962
371.18526116,176.94803546,781.90668739
364.64052580,179.12169167,782.51632051
365.63510400,172.97006881,781.85083049
379.60617512,158.22875909,778.98428806
368.30529256,161.69231898,785.96582323
371.57704503,158.24440019,791.55114286
374.78383622,159.02184001,798.96431884
381.69004600,158.70108626,804.99035216
387.71783163,152.41052970,802.24258908
376.61589879,153.47652840,790.14989598
382.59559736,149.05117290,788.78580480
386.66341001,148.04390595,794.20829267
393.10226059,147.78895406,797.25392012
398.35661856,146.53381797,793.57597893
398.64946337,146.34185652,785.49287271
378.41774992,152.44376653,784.05583527
374.74162205,241.85890351,793.25023167
376.76000034,244.31717208,797.45550609
379.62162366,245.74684101,800.07364227
385.69403319,246.34143279,800.23998735
382.92837757,246.99949395,805.24008623
379.96032240,246.70652268,809.66607239
373.56860095,245.00042181,809.28586446
374.76992603,244.72489529,800.97905090
383.13456285,246.37153328,813.36596785
390.17195605,246.27229632,804.03346627
390.44332446,202.01880952,824.82533268
384.89062390,200.38551575,828.17820077
382.68150969,170.86194233,780.11506911
392.15861182,146.68142673,783.77691533
374.41053461,217.03837092,785.80304208
402.78183653,164.75585779,848.03939964
384.57921453,197.40133173,862.75824107
396.01292451,192.62825919,865.49929622
404.26391649,199.07293089,859.18338896
385.38250359,204.59994051,854.79263636
395.19119024,207.34718614,851.62502625
372.07537683,176.12442707,839.79483062
370.73356767,184.64604598,839.74683437
385.90049750,178.83029268,864.03626864
392.36562683,184.41134092,866.09639377
371.23766046,206.29268148,818.93899402
373.37365304,199.54188683,819.37772718
376.87931039,194.85525296,820.16796475
376.28121491,187.81182468,818.29891040
378.48789128,191.70053992,826.14828080
370.62529879,187.40403222,814.36422980
378.45358150,163.43546586,779.55765742
399.15532800,159.03728856,841.42021811
397.78795496,147.80998654,838.88996039
404.55185497,151.06329822,831.59047948
354.74961402,209.15023000,787.50470600
400.90289039,224.34182720,784.04098823
407.01550860,226.18136330,784.25747180
409.43301052,205.72399997,813.46295703
415.98506216,208.52279123,810.71278815
422.32373521,208.22822872,805.79137233
412.64007568,199.96938612,838.09807093
412.18287742,196.08872491,846.98788604
406.96508083,215.95675834,813.21258587
412.85748260,219.55410290,809.55470732
411.91171487,214.95039202,811.84851313
402.64218490,218.55631518,814.81923970
401.41063982,222.89829744,814.21309687
397.64507051,180.40250277,779.99680022
399.26530232,175.14444712,779.21823806
395.22836906,170.51838595,778.97657367
356.70853426,180.13990289,803.30341378
361.62657657,182.46934794,807.48121548
375.80508172,196.12658655,783.65599346
371.48680633,193.47455405,783.89021997
370.74751519,188.57076472,783.39072568
366.24511680,185.58551765,783.36503157
361.58346136,189.04121622,784.02428907
374.52884633,185.59262986,782.63285829
367.31339930,195.93852375,784.57469207
362.76153679,194.07456763,784.59171174
370.80835103,243.39196711,801.60991971
372.87055072,244.66192508,804.82529927
372.58725469,191.77035832,837.74094926
372.43748392,186.40168122,833.26791570
367.43015634,169.31480608,802.18857337
426.31652873,203.69116619,786.77324000
427.91878096,201.88792077,793.05613541
426.78224039,198.33728002,799.13478313
423.43761948,192.13755568,801.08744997
395.65681421,225.43044507,784.67176757
393.62969185,230.06967944,785.21196513
403.80316647,203.68316464,831.46063094
402.67915249,206.74012207,839.18538233
408.85481035,201.89578818,834.07703062
413.11972170,197.44497294,831.72293177
407.89927369,203.60031727,840.08561440
410.56593883,200.54940910,843.65785373
414.59385511,196.17772858,842.10742727
415.23534353,190.79234709,844.85617886
414.52320473,186.09212268,850.04152199
418.19277747,189.07594893,838.49536176
416.14601489,195.69110208,836.78039423
417.54903178,182.35005765,836.76691727
411.16314538,195.12344594,827.00356386
409.21599207,199.98781984,848.42457702
404.49916089,202.85269346,853.48030941
410.41678574,195.95978669,852.87682939
408.45408065,194.12150090,858.77870239
409.15989359,187.16503959,860.81968973
402.86406574,193.12753360,863.59803351
399.56134135,203.84363943,857.98124487
397.86812234,198.90977673,863.18716124
391.51423466,197.91239230,864.82600890
389.10011045,191.31056835,865.52212417
400.95221817,206.58115858,849.27106497
396.23770708,208.58824115,845.60991340
396.44855457,208.51148780,838.90527239
391.12651793,207.66180631,836.09580098
391.20160884,208.01329295,847.85320845
384.76417409,206.66785806,845.54807072
390.06055613,206.42249529,853.07038054
393.97857106,206.10370154,857.03091717
388.82612769,205.81307368,858.80230891
384.50179341,202.17555767,859.90622322
379.52521951,199.89703136,854.42323623
375.81761545,196.07266550,849.78031876
386.06357273,206.10391178,850.50498592
382.25795075,203.78066437,851.82353932
388.57690654,202.25380203,863.90749401
381.27830545,198.50326098,859.05822366
381.06279454,192.40693266,861.63714122
378.31103974,187.21883311,859.12673347
375.06795903,186.35043429,851.80174379
381.05642544,182.25252274,861.83887557
380.61633803,177.76365514,859.62446222
378.69844821,175.60971008,854.53503690
376.02612217,180.25866733,851.15830150
372.80769523,182.91725681,846.06816681
400.14478462,187.53930156,865.44955878
389.68053409,164.90661846,778.77310140
385.51242826,160.11253249,778.52510978
384.05169048,154.73860895,778.24224303
389.02260040,151.17049637,778.16201266
393.74929191,203.88324126,829.33218124
404.42168754,184.67522400,864.14896675
406.37269998,178.93918923,862.37487583
399.75381779,173.06711931,862.28942356
408.77987909,174.04910962,858.46716797
404.03868247,169.47825075,858.00266911
411.53443764,175.83074105,853.80243480
413.85206834,181.24024429,853.14418238
412.49074088,185.55233537,856.79752368
414.38901969,181.39069810,848.55494979
414.75031591,179.20097632,843.13173358
412.39223788,174.61828384,842.37646662
412.11262703,170.67802161,837.70358010
410.32540912,164.80115252,838.49289031
414.54987150,160.44079104,835.84212906
406.52332609,164.49767902,842.90633480
408.22720151,159.72071467,839.75123657
413.09051786,154.55985125,839.49764193
415.20637164,161.03330654,829.12646919
409.50355680,157.75857395,825.83374134
410.56867721,172.29887012,847.13984277
407.31888720,167.68893066,848.00826838
405.12760368,166.81664560,852.13586068
401.11059602,165.24516368,852.04967202
395.23370126,164.63061845,851.31674297
392.28354971,166.66964051,856.48493973
398.96263716,163.90903557,848.10022060
400.89265298,162.23239473,844.08095426
403.33244553,159.24610399,841.30817975
401.63453978,155.02986460,841.40440521
403.33934760,148.59365361,841.43944538
396.69479216,154.18878638,840.27596841
391.98166584,151.31226564,835.78620468
389.54267183,155.12378135,830.93346901
385.81983412,161.31908499,832.58851804
396.10838621,169.30014889,860.46801126
407.92915790,150.02349788,836.73777956
387.68651731,169.33745458,858.43120723
403.14544565,155.03799470,826.19728398
396.81173679,158.24395610,825.17856626
402.43908252,149.00893030,835.85710959
397.54960210,149.57181841,833.37446361
399.67199545,151.34392878,829.34643570
397.89248106,154.00659864,826.86312483
393.23327818,155.83701785,826.86462100
396.92783103,162.00790932,843.67778372
392.63528352,162.03021636,840.93490729
387.46972681,163.24247408,837.87146262
389.16005429,165.72412459,843.62599539
389.86475771,166.28721828,848.74993173
414.73335782,171.58888200,833.53451156
415.57189875,177.08696314,831.54330165
414.96367452,168.66947199,829.48350536
413.98719174,178.93238455,827.19970011
413.74881767,184.10649943,825.18106721
411.32092937,185.99538575,819.52977485
415.74323230,187.76324784,828.78024908
411.65688447,175.67396276,823.90432327
411.52934989,176.02276557,818.42233348
412.40939423,180.57450482,815.68206219
410.77619601,171.70515138,824.58692551
406.86464976,167.45265083,822.82969719
403.37396325,164.70406387,815.98602791
417.91872902,186.74818996,833.60453439
411.26982026,172.38485144,815.18465008
413.05713152,170.37289256,810.57045728
413.21870215,166.10220947,807.75501128
415.85150963,173.87610123,807.36413662
418.97749920,173.88281488,802.60105065
408.46469133,168.55611808,816.25315908
415.28679668,164.04969127,803.67256281
418.73590542,166.90920187,800.49952388
421.29000008,170.66908892,798.18447084
424.00393160,172.47916866,793.59933966
414.67524414,180.28933497,810.57351545
416.56966062,184.74428840,808.00483096
414.95384926,189.57291570,809.79364539
416.76201190,194.83480747,807.82727593
412.04859324,194.83388655,812.11565797
419.63172867,184.99777500,803.98097980
421.27857031,180.22187504,800.75374313
424.11572043,180.37594907,796.48623098
426.68764445,185.18025556,793.67446087
411.75532373,189.70200419,813.34242966
415.88904081,199.62510935,808.54672597
419.16039993,204.55311188,807.78313455
423.54891733,203.30372601,804.37494248
424.24307683,198.80467660,802.45373234
421.20635065,195.08483172,803.78846327
395.27158417,159.87845304,840.75796398
386.01101806,168.40233267,848.53373321
383.96242456,170.16933296,851.76817918
381.55506201,171.94890329,854.82153746
382.31511133,170.09568719,847.34174367
378.37141649,172.19596114,845.87783619
380.68741845,169.55347204,843.69563782
382.79510196,167.27267591,840.30907301
379.51403130,168.48520345,838.71599336
379.65535348,168.50527575,834.36549993
379.84685588,170.34658787,829.57474692
380.81346295,171.29172379,825.23278985
376.44934515,170.80738179,837.20225980
373.60095701,174.06171729,836.04852853
374.43070086,176.09557885,831.45377607
382.59266546,166.10075839,832.28631785
385.47030437,164.30869532,829.11889175
386.11437044,166.99349043,824.27333713
390.26000652,164.83025842,821.37662702
388.71452106,162.64018933,815.09916264
383.38124920,162.52098749,810.33370879
394.63915387,160.02434590,812.72236695
395.12157954,155.25367399,807.49993292
374.14870925,173.01902038,839.59095713
373.74590745,175.07893844,842.87791860
371.82669710,179.41793028,843.02973718
370.76218481,180.59371207,839.20325662
371.19230167,183.31855034,835.65275813
383.09520197,169.32616868,822.18844279
382.23828866,169.41223716,818.17117541
378.90422177,172.47945883,815.17925536
383.94856499,165.49863262,814.59393559
378.54209650,176.62702256,818.47903996
377.76853019,181.96929536,822.15700480
376.07798913,171.40140390,811.08492763
374.68112873,176.31714800,812.69149616
372.66387651,169.57263524,806.62623047
371.40359754,181.40448069,812.50126575
367.92354774,178.58900546,808.63635431
367.36671270,174.17094053,805.52057397
374.70256141,179.40404771,829.21650701
373.49450950,183.33106558,830.75706883
385.51586000,169.79068818,855.21554883
376.94040070,166.98350128,808.47598099
379.18007652,162.83719837,806.83550578
377.10193888,160.62963157,802.93303060
379.55536372,156.35474883,800.79545576
376.98293047,154.86730715,795.79077783
383.59748363,154.94058648,802.50797487
387.37107588,155.92862661,806.06289519
391.41299610,153.55276770,805.12658211
392.51011929,150.52300390,801.60149744
388.39718827,149.44381786,798.50207764
384.21226674,151.72536776,799.11619654
384.76267514,158.84980820,807.50578380
373.14044903,162.29243834,800.83432361
370.82199439,166.05329998,802.19874510
367.77424127,165.95666091,799.46636121
363.89334236,166.43432418,794.97601112
364.23147284,168.83535940,799.23674455
364.07595517,172.41801381,802.29965634
359.35411854,174.45949454,800.47841108
371.49259501,160.90655868,797.50440879
372.81916751,158.29507889,795.18073479
374.46943706,155.73405272,792.35807505
374.13585544,155.56092520,788.51401158
365.79809101,163.65850838,790.88671129
371.72806228,157.86598214,787.64344903
370.73416838,159.75028160,784.25396826
373.55659666,159.18563481,781.27886914
376.28587761,155.37310221,781.94066403
369.21515671,160.31893501,789.30332725
369.37174192,160.60575203,792.84141301
369.17778913,162.93442144,782.54676584
370.56264721,166.44723994,780.77792830
366.61510034,166.30860663,782.54371830
379.65122330,154.01754523,780.15003602
374.41831057,166.65319273,780.25417908
361.12869341,168.92877630,790.49659491
360.27127515,171.62379799,786.25674496
359.44143449,177.08197154,784.01883015
376.75580611,153.37214615,786.82332756
379.57711359,151.03264199,787.27643973
380.14676985,150.96501353,791.85496517
382.15143618,149.53155555,784.98922252
387.37565568,147.13385671,786.19234799
383.27881745,149.32608525,793.27340593
385.51322587,147.79698767,790.81428364
388.69044696,146.81621117,791.57068966
390.29870623,146.26939203,787.94350611
394.25001947,145.90800112,787.11762882
390.35058097,147.20374745,794.82075981
393.93923133,146.61962045,794.38222367
396.51140785,145.85951223,790.36470252
401.48876426,146.49365520,789.77624072
403.70852151,147.38666611,785.45844562
403.17561352,149.55144630,779.78152709
407.60429798,148.36565770,789.40605007
412.95173526,151.22157280,787.01867308
412.45671487,152.81338398,780.56089385
409.85172188,150.21826860,794.06170512
406.87195672,151.24737517,799.00419785
396.47889437,147.40451116,796.57465392
400.85988320,148.41533844,797.47859884
395.32896680,148.91070083,799.52237942
398.62350531,149.22836281,799.61397649
402.05451241,151.80632946,802.14235603
400.32361612,154.91728478,806.24797257
401.51857881,150.04330760,799.95016232
404.14279840,149.58489973,798.03227191
406.72599324,149.69124073,796.39838915
409.53191992,151.40621623,797.06127863
412.60093946,152.41987648,795.22369853
415.61023231,155.95305991,796.60896912
395.55160882,146.65332152,783.48206103
399.62618673,147.64721375,781.83202468
393.70425414,147.84612251,780.61465752
393.12845494,150.98563224,777.76750631
396.95338716,153.14680524,777.04630382
395.76947664,158.13008823,777.38912413
399.22328799,161.54420649,777.41718451
403.77574067,160.28653543,776.80755163
405.13561012,154.90472653,776.61393927
392.77154588,160.98337286,778.02309746
390.06984007,148.19876125,780.69726283
409.45412133,153.08098362,799.71251399
409.37917423,155.51228923,802.64670472
412.33559410,157.96520633,802.56996432
406.97301682,153.21395180,801.59543319
408.43947160,157.86977923,805.58047513
406.56401702,161.57616238,810.21269705
404.78215973,158.26142246,807.98243093
356.29623581,179.85020780,786.79526047
407.42223719,148.92889374,793.63679062
405.67070844,147.79330720,791.44451487
404.56559567,147.27606270,788.64245411
402.73297954,147.07832362,792.35227003
408.95586873,149.11961719,791.30922736
412.33174750,151.01933621,791.64712503
410.36676004,149.65050343,788.27061568
410.47023101,150.00134498,785.46150240
410.19675262,150.82795362,782.08623936
408.70594679,152.85784866,778.15411098
407.23357641,150.32968802,780.49765119
412.99074586,151.78251595,783.95930500
415.98960600,154.38888039,782.73382242
419.04769560,157.62859087,782.44114188
415.37330209,153.10200275,785.99337022
416.66168874,154.16550611,789.53332949
419.28998446,157.16405783,789.45823506
421.65762306,160.95492014,789.13098100
417.46838670,155.86665240,792.84638223
419.61171595,160.91886709,779.33887007
420.38912225,158.61907927,785.91751608
421.71861635,163.14651481,792.97283479
419.56770123,161.94456873,796.45185335
411.87480756,155.86757563,777.29248912
412.78803376,160.25330393,776.32216680
406.64937467,148.19151740,786.34192008
405.17244779,148.74165506,782.42392581
422.00901327,164.98218693,780.12945788
421.03915514,169.28364486,777.85364608
405.06905624,152.01300633,777.79298073
401.63803338,152.50953680,777.13483630
402.18697138,147.75253929,795.28672520
423.10704748,167.08710606,792.70295560
424.29085044,168.89032720,789.43687750
424.11652612,167.50558887,785.89130188
424.76475157,170.73118092,784.73553903
425.54508061,174.71382084,785.19003654
425.87458684,176.23257326,788.40878838
425.15846855,176.01635010,792.18245588
422.88426251,163.73055508,785.71931755
426.52306349,179.24345663,787.25517541
427.26995358,183.36091137,788.54103291
426.83776048,182.51830244,784.30975658
425.21590587,181.08425031,780.69219487
427.53351490,186.35214514,784.99065337
427.97024457,190.78850537,785.50079480
428.57247903,192.58365117,789.76540923
427.52240876,194.77083617,784.62701614
426.87869712,198.58010736,784.57890538
423.08215292,183.89883094,778.87169807
419.13080611,183.77257738,778.38870308
415.85732197,186.44512663,779.09584555
417.25163364,179.42665160,778.09052232
420.39706830,176.43154226,777.90571766
411.75707199,185.48553272,779.47761752
409.94024292,181.92110454,779.15240953
423.73988488,187.88679477,779.35225633
421.66248289,191.56623001,779.07541723
413.23459555,178.37309761,778.42887501
412.07964717,174.61828735,778.03368689
411.48769857,170.54068342,777.46890979
407.24513285,168.59579748,777.63015123
415.00298598,167.89960920,776.75307470
422.37407883,195.88331306,779.87161932
420.38699851,199.22484127,780.09745782
420.68886399,203.32806078,780.81863227
424.05186135,203.54194352,782.79115019
409.43053179,188.75932194,780.04167997
404.35423464,189.06572973,780.32908934
410.00963493,192.84012224,780.48731376
416.26392912,176.15071218,777.86062685
417.17279885,190.26253334,779.28419292
414.79846646,193.18642135,779.97971369
415.18564930,196.78549348,780.32498593
413.29532603,199.97873481,780.92210615
409.70782030,199.61374248,781.33427320
408.09934643,196.42882757,781.07135815
405.06634053,198.58483611,781.49937382
400.50342503,197.47695687,781.58479853
403.06601283,201.10627906,781.90256129
